month, date, year, reviewid, reviewerid, productid, rating1, rating2, rating3, rating4, review, label
10,28,2010,J54XmLNT5cfwnMUPWK5CuA,5KFXU_1XOmuCs0IuA2lTeQ,2WoMT3wSpp9vxZeTv6u-cw,0,0,0,5,Las Tablas is an amazing restaurant with an amazing staff Went there last night for my sisters birthday partyOur waiter advised us not to get appetizers if we were getting the combo because of the size and then when we tipped him above the auto 18 because he was AMAZING he reminded us that gratuitiy is included Great staff that really wants to meet the needs of the clients rather than gouge us w every dish Our waiter i didnt catch his name unfortunately was very attentive friendly and funnyThree of us shared the Large Combinationa which was fantastic All of the meats were cooked perfectly--tender and delicious Another guest had the Paella and raved about it Overall amazing experience,Y
3,10,2009,RWWSRrbOspDn6iaYcDDvXA,HgQoO7IgT-AWXtmoeJHOpA,ElCbMJRjgu9LDj4MxOKXew,0,0,0,5,I saw a ghost today I came here for lunch with a long-time fan of Big Jones and fellow southerner from across the panhandle I was blown awayThe ghost I saw was my Grandmother because the lunch I had really took me back to the holidays and summers I spent at my Grandparents in Savannah when I was a kid I swear the cornbread was all hominy flour because it doesnt get that delicate and crumbly when theres wheat flour in it I seriously havent had cornbread like that in years not at all sweet thats what honey and jam are for and totally soft and delicate like cake more so than breadI had the oyster stew special and their take was more New Orleans my friend thought it was spot-on but what took me back was the supremely fresh taste of the oysters simmered in cream with salt pork And rich It really had Grandmas kind of love It came with toast and grilled frisee which isnt something she would have done but she did have a thing for cooking what mom always called weeds like dandelions and wild chicory It was the freshness that did itI did sneak a sample of some cheese grits and I will just say you have to go to the deep south to get anything like that Spot onI guess it was all simple food and I cant say much about the decor or the service everything was fine but I felt really warm from itI looked at a Brunch menu and saw they do Fish  Grits which is the next thing I want to try and the Shrimp and grits,Y
9,26,2010,uN_2Xsg_hLN0fUJ5lpLqjA,axgaGIYeQo3C3PEy_2PohQ,2WoMT3wSpp9vxZeTv6u-cw,0,0,0,2,What is all the rave about with a tough-ass steak that never changes form no matter how much you chew it?Our night at Las Tablas started with the hostess telling us there would be a half hour waitno problem That turned into a little over an hourfine I can deal We were lucky enough to finally get a seat at the bar after waiting about 45 minutes Had an opportunity to try one of their drinks Colombian rum with muddled strawberries and brown sugar It was quite good and refreshing though I couldnt taste the brown sugar at all After being seated we tried the Empanada Combo Plate two each of chicken beef and cheese all of which were good These were accompanied by a green sauce Chimichurri? which was good as well The menu stated that two sauces were served with their meals We received only the green oneHeres where our experience goes really south For an entree I had the combo skirt steak and grilled calamari The menu should have really just said whole squid because thats what I gotand it wasnt the leg or tentacle part it was the big ol fin parttwo of them to be exact Being a bit shocked and a tad repulsed I was kinda feelin bad for the little guys with them being in true form and all I tried it anyway It was thick and very chewy with no flavor whatsoever Although my steak was cooked perfectly and had GREAT flavor it was crap as far as qualitytexture It could barely be cut with the knife and there were several bites that I thought I was for sure going to choke on What ticks me off even more is that this is their highly recommended specialty that everyone seems to love Seriously people? For an extra 10 bucks I could have gotten a decent filet elsewhere I dont even know what I was thinking going into this place After all its JUST a pos skirt steak Oh and it came with a bland half-a-potato and yuca The plantain was tasty thoughService and ambiance were good Nothing to bitch about hereOverall I would not go back and would not recommend Las Tablas Tango Sur blows this place awayand they have Filets,Y
9,16,2010,EyCdiWEIyVeyUV55Rsi1bQ,armUu6FSSTKLg8ZnSyiV3Q,2WoMT3wSpp9vxZeTv6u-cw,0,0,0,3,I went to Las Tablas with a large group and it was a great atmosphere The waiter was attentive and the plantains were AMAZING I had read top notch reviews regarding the steak so I decided to give it a go Unfortunately I was not blown away To be fair Im not much of a steak person but it seemed a bit dry and flavorless Overall great experience though and I tried my friends stuffed chicken which was really good,Y
10,17,2009,cETFFOSag4_6evXipXdkcw,OUqfIPyBAZVNVCcPXsRZqg,ElCbMJRjgu9LDj4MxOKXew,0,0,0,5,OK so weve been to Big Jones on three consecutive Saturdays for brunch The food is unbelievably freaking good The cuisine is coastal southern which works out to lots of hearty southern fare with a more than your usual mix of seafood crabcakes etc This isnt diner food -- while brunch is clearly a great idea its up a notch from the Golden Nugget The food is without question among my favorites in Chicago Its also locally and sustainably sourced which is rad Things I like there they do a biscuits and gravy that is so complicated you feel like that traditional white gravy was somehow cheating you Its a redeye gravy over sweet potato biscuits and comes with a big pile of southern greens and andoulle sausage Mwah The Eggs New Orleans is also ridiculously good Poached eggs over crab cakes over hash brown potatoes So money Theres other things to like about Big Jones -- wait staff is friendly and prompt decor is interesting drink list is complicated and good a Bloody Mary is thick with actual spices and veggies not pulped mixer But mostly its the food The glorious food I never have a problem getting seated right away and at 10-15 for most of the good stuff its a steal We did brunch for two with coffee ticket was under 30,Y
10,13,2009,klryXwNO7ddnzp7huqe0yw,fpGM0m2fZBYVjCBF1YbmDg,ElCbMJRjgu9LDj4MxOKXew,0,0,0,3,I am having a real hard time writing this review I went with friends based on your reviewsI really wanted to like this place The decor was very cute inviting I wanted a martini but they didnt have my Gin Our server insisted he could duplicate a martini without Hendricks Gin i believed him but it wasnt how i expected it to be They had a table service menu which meant everyone at the table had to order from the price fixe menu We decide on the fried green tomatoes and gumbo with pork shoulder as a 3rd appetizer The fried green tomatoes were delicious and the gumbo grand wit a teeny bit of spicy The rest went down from there  The server was trying to impress my friend most of the evening which was annoying Then again she always gets the attention when we go out I had a meat pie and my date had the catfish This all would be fine but the catfish was too sour and the meat pie had onions olives and peppers This was heartburn ready to rear its ugly head I really wanted to like this place Toward the end of the meal the kitchen grease was entering the dining area and I felt like I was covered in oil The only other place I felt like this was Gejas cafe for fondue I began to feel nauceaus If they fixed the vents n the kitchen it might have been more pleasant i wouldnt feel covered in grease I dont want to not recommend but I am leary My experience wasnt horrible but I will think hard before i set foot in there again,Y
9,8,2009,SSRXOEd7ulhhxnJSljCT-g,GBbNHfhQ16WWmAGYPOSgEw,ElCbMJRjgu9LDj4MxOKXew,0,0,0,5,Great gourmet southern food,Y
9,2,2009,yK0GU5dS_pqTGZrZDNrDPQ,JDREdwGwLuw2eIlEiV7DIQ,ElCbMJRjgu9LDj4MxOKXew,0,0,0,1,Beyond disappointing When I think of southern comfort food I think of relaxing fun environment It started with a surly indifferent waiter and went downhill from there They were out of the special by 745 on a Tuesday night Waited at least 10 minutes for the first drink 30 minutes between appetizer and entree And when the main course did arrive -- the highly recommended chicken-fried steak -- the meat and accompanying mushrooms were ice coldTo top it off the bathroom was flooded and no attempt had been made to clean upclear up an over-flowing urinal Disgusting,Y
8,26,2009,0Y8IsPp1vYFELX-RcTKeTA,jr-oLiqUB-hel6mIx4yhRw,ElCbMJRjgu9LDj4MxOKXew,0,0,0,5,As a person who went to callege at Tulane and bummed around NOLA for some time after I was keenly interested when I ran into Big Jones at the Green City Market benefit at Red Light There they had an awesome succotash and a peach cobbler so good Mothers would have been humbled had the old lady been able to take a taste  We followed up by going to dinner last night and had fried chicken Wow what great chicken Crispy with a real bite to the meat You could tell that the chickens got to run around a lot and got plenty of excercise Cornbread JUST LIKE down south White cornmeal and not sweet It could have used more crunch around the outside though  Mississippi mud pie Holy Wonka WOW That was the richest thing Ive ever eaten by far  The service was warm and friendly just like youd expect I cant wait to go try brunch because I hear they have beignettes,Y
8,19,2009,7CMkvFBPKQE1dlM3uf_AUg,rdvgApMxjRtaxKWi0v2jBw,ElCbMJRjgu9LDj4MxOKXew,0,0,0,2,This place isnt terrible I know everything in Andersonville is automatically cool but Ive been there twice now breakfast on a weekday and Sunday brunch and it just isnt all that great Yes its different Everything on the menu looks great but it seemed my food was lacking in execution both times They should learn to prepare greens properly or stop serving them They arent a salad and shouldnt be treated as such I would say the food was more like someone who visited the south and then tried to make food like it I ordered the country breakfast just to sample several things and it seemed like everything came out rushed Eggs werent quite done I like over easy but hey and the greens were not cooked enoughThe country ham was excellent though I like the idea and Id go back for dinner just to see but I dont hold out hope,Y
